0.0000000	-1.0048927
34.000000	-1.3664176
68.000000	-0.93389636
102.00000	-1.2453566
136.00000	-1.0319774
170.00000	-0.33265597
204.00000	0.22004157
238.00000	-0.55814517
272.00000	0.092101730
306.00000	-0.97351986
340.00000	-1.3558875
374.00000	-1.0387536
408.00000	-1.2769390
442.00000	-1.4120665
476.00000	-0.94529700
510.00000	-0.92081046
544.00000	-0.73363131
578.00000	-0.64680916
612.00000	-0.75324678
646.00000	-0.79907405
680.00000	-0.68042892
714.00000	-0.82036066
748.00000	-0.56683069
782.00000	-0.16235217
816.00000	0.0032854334
850.00000	-0.25215721
884.00000	-0.49019375
918.00000	-0.97286224
952.00000	-0.92855376
986.00000	0.23510194
1020.0000	-0.70619088
1054.0000	-0.015453690
1088.0000	-0.50433654
1122.0000	-0.28461480
1156.0000	-0.48295075
1190.0000	-0.41107377
1224.0000	-1.0618290
1258.0000	-0.92091089
1292.0000	-1.0300757
1326.0000	-0.55359334
1360.0000	-0.60849333
1394.0000	0.49454388
1428.0000	0.42087105
1462.0000	1.0777351
1496.0000	-0.14619407
1530.0000	0.081712432
1564.0000	0.44950584
1598.0000	0.77763420
1632.0000	0.62805307
1666.0000	-0.57912731
1700.0000	-0.84510618
1734.0000	-0.18222100
1768.0000	1.2145365
1802.0000	2.5262055
1836.0000	0.61352021
1870.0000	-0.31863737
1904.0000	-0.84390032
1938.0000	-0.73896140
1972.0000	-0.16501722
2006.0000	0.97912717
2040.0000	1.4288423
2074.0000	0.55762213
2108.0000	0.092007630
2142.0000	0.21891175
2176.0000	-0.14298509
2210.0000	-0.41793984
2244.0000	0.090169571
2278.0000	0.92719686
2312.0000	1.5662675
2346.0000	1.0360895
2380.0000	-0.46263570
2414.0000	-0.40105167
2448.0000	0.37911257
2482.0000	0.42277059
2516.0000	0.55027270
2550.0000	-0.065481730
2584.0000	-0.090508088
2618.0000	-0.18118058
2652.0000	0.69465536
2686.0000	1.0622205
2720.0000	0.60551339
2754.0000	-0.21880525
2788.0000	-0.45684716
2822.0000	0.61390340
2856.0000	-0.34452131
2890.0000	-0.56054235
2924.0000	-0.075152181
2958.0000	0.13494073
2992.0000	0.32402003
3026.0000	-0.28737512
3060.0000	-0.58635736
3094.0000	-0.47948086
3128.0000	-0.66196883
3162.0000	-0.11765111
3196.0000	0.0022881429
3230.0000	0.83259499
3264.0000	0.72644901
3298.0000	-0.99130219
3332.0000	-1.4654720
3366.0000	-0.62874085
3400.0000	-0.54915142
3434.0000	-0.82560575
3468.0000	-0.046443753
3502.0000	0.57629865
3536.0000	1.0963862
3570.0000	0.44881392
3604.0000	-0.41944036
3638.0000	-0.98132575
3672.0000	-1.1308833
3706.0000	-0.62338179
3740.0000	0.25171778
3774.0000	1.0059190
3808.0000	0.45072401
3842.0000	-0.24634166
3876.0000	-0.26877511
3910.0000	0.48354894
3944.0000	0.91078484
3978.0000	0.38935339
4012.0000	-0.71002376
4046.0000	-0.55156618
4080.0000	-0.34845445
4114.0000	0.092841759
4148.0000	0.017318394
4182.0000	-0.0074845687
4216.0000	0.16935088
4250.0000	-0.17818922
4284.0000	0.32146400
4318.0000	-0.071531728
4352.0000	-0.63682610
4386.0000	-0.64415365
4420.0000	-0.30736974
4454.0000	0.051412452
4488.0000	0.46094620
4522.0000	0.91117483
4556.0000	0.45826572
4590.0000	-0.36626798
4624.0000	-0.46583319
4658.0000	-0.47437683
4692.0000	-0.088506930
4726.0000	-0.064933948
4760.0000	-0.12608929
4794.0000	0.12947625
4828.0000	0.33364373
4862.0000	-0.16606726
4896.0000	-0.24360156
