0.0000000	62.797028
0.31665039	63.473293
0.64990234	63.851360
0.98327637	76.825096
1.3166504	85.710617
1.6333008	83.451309
1.9666748	81.590233
2.2999268	81.958694
2.6333008	84.553741
2.9666748	80.848473
3.2999268	82.901764
3.6333008	86.040092
3.9666748	83.681847
4.2833252	76.793350
4.6165771	73.158043
4.9499512	69.735809
5.2833252	68.108803
5.6165771	69.336502
5.9333496	77.248611
6.2666016	87.691185
6.5999756	84.492531
6.9333496	75.526741
7.2666016	68.999954
7.5999756	59.510113
7.9333496	59.226555
8.2666016	63.468624
8.5832520	63.848915
8.9166260	55.657669
9.2500000	43.487785
9.5832520	38.819565
9.9166260	39.483250
10.266602	37.208096
10.649902	38.541927
11.083252	37.493271
11.466675	20.455824
11.783325	7.0405779
12.116577	1.5233669
12.449951	-0.53416365
12.783325	-1.1015666
13.116577	1.2655956
13.433350	5.2419734
13.766602	5.2814384
14.099976	0.69008213
14.433350	-13.570404
14.766602	-14.414993
15.099976	-11.773614
15.433350	-21.682049
15.750000	-35.342167
16.083252	-28.039457
16.433350	-22.748724
16.750000	-19.427053
17.083252	-20.974285
17.416626	-16.412542
17.750000	4.7654805
18.066650	10.204345
18.399902	0.12810881
18.733276	0.13117029
19.066650	5.6181254
19.399902	3.4382405
19.733276	-3.2705560
20.066650	-10.690010
20.399902	-12.209201
20.733276	-5.4160690
21.049927	10.977861
21.383301	18.402727
21.716675	12.542040
22.066650	4.6629672
22.399902	-2.6977911
22.733276	-1.7270758
23.066650	3.7871435
23.399902	8.4298372
23.716675	15.499248
24.049927	23.051968
24.383301	23.598948
24.716675	28.338959
25.049927	33.749332
25.366577	35.313698
25.699951	42.176327
26.033325	46.152409
26.366577	37.686375
26.699951	37.918850
27.033325	37.204941
27.366577	31.734760
27.699951	21.387049
28.033325	20.112688
28.366577	25.277063
28.699951	26.526518
29.033325	22.876923
29.366577	21.312017
29.699951	26.758831
30.033325	32.694736
30.366577	31.355961
