0.0000000	322355.38
0.33337402	276037.25
0.66674805	265730.41
0.98339844	264795.59
1.3166504	279662.59
1.6500244	312244.41
1.9833984	337530.16
2.3166504	343185.84
2.6334229	331363.84
2.9666748	300349.66
3.3000488	270102.25
3.6334229	266744.91
3.9666748	292871.62
4.3000488	334079.41
4.6334229	372186.47
4.9500732	397453.41
5.2833252	388651.97
5.6166992	333011.28
5.9500732	274082.66
6.2667236	244743.92
6.6166992	268784.97
6.9500732	301577.00
7.2667236	325611.44
7.5999756	328332.53
7.9333496	321033.75
8.2667236	325175.69
8.5999756	341621.06
8.9333496	361471.16
9.2667236	355551.00
9.5833740	345742.25
9.9167480	345192.31
10.300049	316554.69
10.666748	288268.91
11.133423	309880.53
11.466675	330935.38
11.800049	334771.34
12.133423	316327.12
12.450073	305008.62
12.783325	296682.31
13.116699	291390.72
13.450073	324468.22
13.783325	371071.28
14.099976	362319.59
14.450073	308991.22
14.766724	297944.81
15.099976	290768.38
15.433350	286937.72
15.766724	312911.16
16.099976	346800.44
16.433350	385819.62
16.766724	414971.84
17.083374	437201.28
17.416748	404420.12
17.750000	303632.62
18.083374	256979.17
18.400024	281757.19
18.733398	317777.81
19.066650	347603.41
19.400024	379327.06
19.733398	422615.31
20.066650	465046.94
20.400024	479328.91
20.733398	444599.91
21.066650	355052.16
21.400024	286331.91
21.716675	275318.25
22.083374	289906.72
22.416748	303051.81
22.733398	309503.34
23.066650	336261.31
23.400024	371852.81
23.733398	412064.88
24.050049	446821.66
24.383423	457895.66
24.716675	453548.00
25.050049	431162.06
25.383423	375051.62
25.700073	308284.44
26.033325	297750.88
26.366699	336814.91
26.716675	360474.53
27.050049	370034.50
27.383423	386826.66
27.700073	400127.19
28.033325	390159.69
28.383423	364472.38
28.716675	348562.31
29.033325	345249.31
29.366699	341662.38
29.700073	337915.41
30.033325	351038.84
30.366699	374164.56
