0.0000000	0.96874315
0.31665039	0.95419639
0.64990234	0.94847482
0.98327637	0.94852161
1.3166504	0.91052109
1.6333008	0.87471187
1.9666748	0.91037524
2.2999268	0.89541703
2.6333008	0.86001563
2.9666748	0.81921774
3.2999268	0.82843798
3.6333008	0.85013855
3.9666748	0.85012436
4.2833252	0.84043330
4.6165771	0.82606649
4.9499512	0.83854467
5.2833252	0.81048012
5.6165771	0.80035061
5.9333496	0.82539529
6.2666016	0.82232833
6.5999756	0.81241870
6.9333496	0.82110518
7.2666016	0.87982059
7.5999756	0.89029205
7.9333496	0.89946592
8.2666016	0.69922137
8.5832520	0.59968972
8.9166260	0.68230355
9.2500000	0.51824206
9.5832520	0.87409693
9.9166260	0.99367881
10.266602	1.0000000
10.649902	0.77966565
11.083252	0.46460766
11.466675	0.52449000
11.783325	0.71254814
12.116577	0.90113831
12.449951	0.72943604
12.783325	0.44843522
13.116577	0.47687230
13.433350	0.54587156
13.766602	0.46694621
14.099976	0.54153347
14.433350	0.86197025
14.766602	0.85045344
15.099976	0.84479547
15.433350	0.86129767
15.750000	0.89583796
16.083252	0.90862817
16.433350	0.85277814
16.750000	0.69692546
17.083252	0.47957489
17.416626	0.31682160
17.750000	0.24019700
18.066650	0.19686005
18.399902	0.24010420
18.733276	0.47334248
19.066650	0.81252456
19.399902	0.83203250
19.733276	0.82328922
20.066650	0.77584600
20.399902	0.67591792
20.733276	0.53022856
21.049927	0.54781866
21.383301	0.59170663
21.716675	0.63789457
22.066650	0.74354190
22.399902	0.83016497
22.733276	0.86224765
23.066650	0.83858609
23.399902	0.80186689
23.716675	0.81358051
24.049927	0.85296988
24.383301	0.87963051
24.716675	0.89001119
25.049927	0.92679524
25.366577	0.84376490
25.699951	0.69596267
26.033325	0.60885233
26.366577	0.33372048
26.699951	0.12676866
27.033325	0.10416417
27.366577	0.36092198
27.699951	0.67771590
28.033325	0.91581851
28.366577	0.98273402
28.699951	0.96324426
29.033325	0.93587106
29.366577	0.93153471
29.699951	0.93956417
30.033325	0.94936776
30.366577	0.95312768
